playerID,blocks,oPointsScored,drops,yds_per_att,o_pct,ovd,throwaways,hockeyAssists,yardsReceived,yardsThrown,pulls,yds_per_catch,huck_pct,assists,goals,hucksAttempted,catches,d_pct,turnovers,cluster
krichards,0.26666666666666666,12.133333333333333,0.3333333333333333,5.932600764642576,0.5852090032154341,0.9837837837837838,1.2,2.066666666666667,240.46666666666667,145.86666666666667,0.2,9.73228364192333,0.5,1.9333333333333333,2.8,0.9333333333333333,24.933333333333334,0.11538461538461539,1.6666666666666667,2
krobertso,0.1111111111111111,0.2222222222222222,0.1111111111111111,6.45,0.2222222222222222,0.2,0.4444444444444444,0.0,12.777777777777779,5.222222222222222,0.0,10.166666666666666,0.0,0.2222222222222222,0.0,0.0,1.1111111111111112,0.13793103448275862,0.5555555555555556,4
kromard,0.18181818181818182,12.545454545454545,0.36363636363636365,5.805208370139415,0.6244343891402715,0.965034965034965,0.6363636363636364,1.9090909090909092,196.54545454545453,72.36363636363636,1.1818181818181819,11.17892424397521,0.625,0.6363636363636364,1.8181818181818181,0.7272727272727273,17.545454545454547,0.18518518518518517,1.0909090909090908,2
krubin,0.15384615384615385,11.576923076923077,0.038461538461538464,5.286423712794575,0.732360097323601,0.9901315789473685,0.5384615384615384,1.4615384615384615,94.92307692307692,69.5,0.0,7.237787498585747,1.0,0.9230769230769231,1.4615384615384615,0.07692307692307693,13.115384615384615,0.075,0.6153846153846154,2
krutledge,0.09090909090909091,16.636363636363637,0.45454545454545453,6.958119741772992,0.7408906882591093,0.9838709677419355,0.9090909090909091,1.8181818181818181,153.54545454545453,234.0909090909091,0.0,5.498515219957908,0.8571428571428571,2.1818181818181817,2.0,0.6363636363636364,28.545454545454547,0.2,1.3636363636363635,3
ktaylor,0.5625,0.3125,0.0625,3.451388888888889,0.8333333333333334,0.10638297872340426,0.3125,0.25,41.5,13.75,0.125,17.472789115646258,0.5,0.5,0.5,0.25,2.625,0.21428571428571427,0.375,0
ktien,1.1111111111111112,0.7777777777777778,0.1111111111111111,4.1715277777777775,0.5833333333333334,0.1891891891891892,0.6666666666666666,0.2222222222222222,55.55555555555556,20.555555555555557,7.777777777777778,16.837301587301585,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.3333333333333333,5.0,0.22058823529411764,0.7777777777777778,0
kvanroosm,0.2222222222222222,1.7777777777777777,0.0,0.30833333333333335,0.4444444444444444,0.7272727272727273,0.3333333333333333,0.2222222222222222,28.22222222222222,-0.3333333333333333,0.0,11.34074074074074,0.0,0.0,0.4444444444444444,0.1111111111111111,2.3333333333333335,0.10714285714285714,0.3333333333333333,1
kversteeg,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.25,1.0,0.03225806451612903,0.14285714285714285,0.0,19.714285714285715,0.7142857142857143,0.0,12.944444444444443,0.0,0.14285714285714285,0.5714285714285714,0.0,1.4285714285714286,0.3191489361702128,0.2857142857142857,4
kvezina,0.16666666666666666,0.0,0.0,2.533333333333333,0.6020587118759417,0.0,0.0,0.16666666666666666,41.166666666666664,4.333333333333333,0.0,22.3,0.0,0.0,1.3333333333333333,0.0,2.6666666666666665,0.3670886075949367,0.0,4
